timestamp,quatw,quatx,quaty,quatz,freex,freey,freez,ang_vel_x,ang_vel_y,ang_vel_z
620412918,0.73766446,0.28921562,0.48103702,0.3752453,0.0,0.0,0.0,0.0,0.0,0.0
620479586,0.73807496,0.28846434,0.48047325,0.37573823,-4.722846,7.626935,3.4935691,-6.216809,-0.19174992,-1.2760466
620546254,0.73833936,0.2870442,0.48100728,0.3756231,-4.765958,7.6340985,3.4316404,-5.914869,0.34047195,-1.9162055
620612922,0.73874265,0.28449407,0.4813931,0.37627533,-4.7931075,7.631755,3.423665,-6.996963,2.106464,-1.6624583
620679590,0.73895717,0.28097105,0.48198837,0.37773624,-4.8428006,7.6084294,3.4919755,-7.937614,3.2776244,-1.3545204
620746258,0.73930514,0.27719435,0.48273584,0.37888998,-4.770282,7.6326466,3.6380563,-7.8678427,4.2243943,-1.9420311
620812926,0.7405546,0.27095985,0.48418525,0.37911007,-4.6123743,7.645381,3.919636,-9.152142,6.0891347,-6.692561
620879594,0.7432902,0.25777975,0.48947176,0.37614754,-4.2872357,7.318808,3.8691113,-12.946039,13.593029,-19.874203
620946262,0.7442239,0.24285197,0.50121534,0.36869666,-4.8949504,7.289496,3.0901823,-6.929585,22.795864,-29.10667
621012930,0.7482537,0.22010036,0.51477194,0.35592455,-5.2174473,7.0218906,3.099212,-13.535491,24.828224,-45.213963
621079598,0.746803,0.20174813,0.5283643,0.3498774,-6.027481,6.5618944,3.0760906,-11.874692,29.22463,-29.052107
621146266,0.7431026,0.17656523,0.5436168,0.34800038,-6.342738,6.125229,2.8737185,-22.555218,38.37238,-28.936056
621212934,0.7372603,0.15529133,0.5573898,0.34878168,-6.7812915,5.58917,2.6294894,-19.4127,35.951283,-20.198433
621279602,0.7316605,0.13768892,0.568307,0.3503453,-8.169312,5.2584105,1.9816141,-16.75459,29.248905,-14.65114
621346270,0.7288926,0.1197513,0.576819,0.34879085,-8.635701,5.586078,2.0957828,-16.402485,22.276407,-19.29091
621412938,0.7260599,0.1032534,0.5833707,0.34907645,-8.268605,5.349546,2.534672,-17.631842,19.11099,-14.82573
621479606,0.7210136,0.08906128,0.5888457,0.35421515,-8.162183,5.591175,2.4469724,-19.795467,19.496153,-4.8922935
621546274,0.71700007,0.07638279,0.5918959,0.3601888,-8.325611,5.4341054,2.4899297,-20.385096,14.684709,-2.6599677
621612942,0.7167017,0.066086926,0.5914877,0.36347437,-8.25462,5.5284333,2.0722365,-17.387207,4.7731805,-5.490365
621679610,0.7191656,0.05455195,0.588526,0.36532485,-7.7824187,5.5954165,2.220555,-19.43726,-0.6382761,-10.101945
621746278,0.72009766,0.046738524,0.58528095,0.3697582,-7.832809,5.5421004,2.4531767,-17.56485,-1.5277576,-2.4242148
621812946,0.72232467,0.036980756,0.57991344,0.37494,-7.8826504,5.2152863,2.4308767,-22.240788,-4.1426287,-4.3107944
621879614,0.725788,0.025852399,0.573176,0.37951636,-7.86294,4.863557,2.3191352,-24.367989,-6.2922654,-7.235291
621946282,0.7322488,0.012916642,0.56428283,0.3810907,-7.731893,4.2329917,2.5528183,-25.261677,-11.022545,-14.624808
622012950,0.73721004,-0.0013491639,0.55651,0.383166,-8.353316,4.256608,2.7500823,-26.62656,-7.324229,-14.288587
622079618,0.74325013,-0.021432284,0.5489509,0.38180235,-7.598843,3.855464,3.279628,-30.581871,-4.3779993,-24.925795
622146286,0.745455,-0.037050996,0.5445443,0.3826167,-8.002501,3.6219532,3.2096283,-24.952236,0.28914458,-15.341563
622212954,0.7454057,-0.05306857,0.54295456,0.3830857,-8.230879,3.846106,3.5422654,-23.428381,6.2652297,-14.548428
622279622,0.7429061,-0.071651846,0.5431744,0.38460147,-8.137233,3.706613,3.7648895,-26.752602,12.473665,-13.971344
622346290,0.7364119,-0.084858805,0.5461402,0.3901632,-8.379502,3.5673451,3.6324136,-22.3563,15.748957,-0.97030437
622412958,0.7296418,-0.09487334,0.5495871,0.39569703,-8.392305,3.5195851,3.6626654,-18.042727,14.541292,2.10258
622479626,0.723897,-0.1023396,0.5531773,0.399368,-8.507204,3.372883,4.0226617,-12.836235,12.440351,1.3649014
622546294,0.71842444,-0.11307968,0.55663186,0.4015479,-8.607096,2.9795933,3.853332,-15.494424,14.686387,-3.8797708
622612962,0.71404177,-0.11972927,0.5614746,0.4006939,-8.559007,2.6751337,3.2197464,-6.320558,13.218269,-4.192169
622679630,0.7136135,-0.12228157,0.5643652,0.39660442,-8.754257,2.899219,3.2814455,1.3329403,4.869711,-7.297695
622746298,0.7161482,-0.1267199,0.5632531,0.3921988,-9.058984,3.0600436,3.229911,-2.7778158,-1.5528419,-12.39352
622812966,0.71692455,-0.13251497,0.56181437,0.3909267,-8.718193,2.8264186,2.7164295,-8.103078,-0.028702462,-8.781296
622879634,0.71718544,-0.13762915,0.5609237,0.38995904,-8.927837,2.767297,2.7009609,-7.345453,0.5199329,-7.3076835
622946302,0.7171014,-0.14439625,0.5613064,0.38710532,-8.864926,2.4566178,2.4389117,-6.8206534,3.8712363,-10.709807
623012970,0.7128353,-0.15057936,0.5676265,0.38339537,-8.831861,2.3186176,2.3689659,-2.3784802,14.916658,-6.9392285
623079638,0.7076782,-0.15353343,0.5750391,0.38072228,-9.214648,2.6776023,2.7685797,1.0543615,14.65032,-1.6513609
623146306,0.70292526,-0.1541682,0.5823558,0.37814057,-9.631979,2.6697288,2.5040867,3.8126073,12.559337,0.4129143
623212974,0.70293796,-0.15194975,0.5823519,0.37901953,-9.285677,2.938415,2.7208996,0.27361277,-3.832551,2.3481953
623279642,0.7023728,-0.1479518,0.58147144,0.38298026,-9.117002,2.8158011,2.3178666,-1.4278555,-6.2808757,7.9262433
623346310,0.6980453,-0.14818764,0.5847754,0.3857601,-8.708696,2.609289,2.0381942,-3.6014588,5.5943584,5.753279
623412978,0.69197506,-0.14554149,0.589811,0.39001468,-9.381468,2.647654,2.294139,-0.9401021,7.0595927,12.037473
623479646,0.6895245,-0.13850129,0.59027356,0.39617014,-9.588067,3.203526,2.7888567,0.18189925,-5.4569364,15.175591
623546314,0.6875948,-0.1306174,0.5894462,0.4033681,-9.125131,3.0540226,2.2909858,-0.6540361,-8.307887,16.60101
623612982,0.6887302,-0.122997,0.58394706,0.4117384,-9.121682,3.472391,2.3800604,-4.743122,-17.047392,14.559742
623679650,0.69031394,-0.11452724,0.5787974,0.41874117,-8.590827,3.3727512,2.468121,-2.0768218,-17.40902,13.523972
623746318,0.6935764,-0.10198067,0.5725864,0.42508426,-8.648905,3.3540359,2.5946283,2.9491427,-23.178726,15.4236
623812986,0.6952862,-0.09375942,0.56804925,0.43024,-8.366657,3.6849995,2.940407,-0.12131724,-16.295954,11.187725
623946322,0.6975467,-0.086495474,0.56284624,0.43491545,-8.217195,3.8847797,3.0306852,-5.053015,-4.4815683,2.2012303
624012990,0.6967762,-0.08905446,0.56331575,0.43502593,-8.064991,3.906997,3.087057,-4.773217,0.9217211,-2.690552
624079658,0.6946664,-0.08986869,0.56568736,0.43515545,-8.073521,3.870139,3.1427839,-1.4834373,3.190552,0.27279624
624212994,0.6862354,-0.09883601,0.57884294,0.4292474,-8.527059,3.837259,2.981168,1.0887368,14.328367,-7.468139
624279662,0.68033385,-0.10810302,0.5882888,0.42352796,-8.389521,3.6052058,2.7244644,-1.0025264,22.55578,-11.065097
624346330,0.675324,-0.11290163,0.5967724,0.4183942,-8.777119,3.8344915,2.7145014,3.1397514,17.19136,-6.7070327
624479666,0.6717054,-0.11478319,0.60249615,0.41549397,-8.556185,3.6222003,2.4066873,0.14707936,-0.32643712,-0.91908306
624546334,0.6721159,-0.11392444,0.6021508,0.41556698,-8.549829,3.6395252,2.2955487,-0.8796815,-3.6175435,-0.48848578
624679670,0.6743087,-0.11273709,0.59788835,0.41848284,-8.184018,3.5649402,2.4797792,-5.6173644,-5.7427106,-0.38260707
624746338,0.67589426,-0.114900075,0.5935962,0.42143646,-8.126716,3.7138474,2.6148658,-9.940658,-7.6577897,-1.9282854
624879674,0.6882966,-0.10822703,0.5768893,0.4263022,-8.279455,3.5266209,2.899717,-2.6964285,-26.929874,-2.523622
624946342,0.6951693,-0.099843,0.57040066,0.42592746,-8.16557,3.4703906,3.11561,5.178766,-22.440903,0.435264
625013010,0.70067996,-0.09881577,0.5694936,0.41828248,-8.399528,3.3237908,3.00043,7.2023125,-7.7188635,-13.43431
625146346,0.69831544,-0.12001627,0.57641155,0.40706462,-9.020773,3.310706,3.1084185,-14.172125,14.587052,-16.783308
625213014,0.6953258,-0.13218814,0.57824683,0.40580684,-8.972756,3.0600529,2.83687,-14.262962,12.06301,-12.208312
625346350,0.69030046,-0.15833345,0.58074963,0.40142983,-8.94115,2.4861817,2.4973662,-14.412611,17.323511,-13.72464
625413018,0.68789977,-0.16995831,0.5807645,0.40077528,-9.373445,2.5500772,2.4580264,-15.271407,8.7191305,-11.788603
625479686,0.68701077,-0.17974025,0.57890356,0.40072492,-9.3069,2.2445307,2.4693058,-14.528576,3.542802,-10.812131
625613022,0.683782,-0.19801566,0.5729766,0.4061155,-9.20128,1.9825395,2.5127854,-18.25939,0.78057456,-6.2295685
625679690,0.6824546,-0.20467134,0.5683134,0.4115646,-9.200069,2.024846,2.569811,-18.331142,-3.2686322,-1.8021129
625746358,0.6772367,-0.21293266,0.5679585,0.4164535,-9.121309,1.7866751,2.307669,-17.98127,6.926861,0.240782
625879694,0.67289096,-0.22614637,0.56246185,0.423925,-9.360921,1.674575,2.587813,-14.792795,3.1994135,-3.056017
625946362,0.6696583,-0.23274273,0.56216437,0.4258637,-9.253412,1.5763637,2.5885527,-12.375837,4.976694,-2.7974837
626079698,0.66193515,-0.24013087,0.5655869,0.42929086,-9.347096,1.7532182,2.5886502,-6.6484394,7.188451,1.4979749
626146366,0.6542498,-0.2456535,0.5718162,0.42969525,-9.572716,1.824937,2.3561814,-6.6332836,16.675955,2.448797
626213034,0.6488914,-0.24805816,0.57831115,0.4277424,-9.535163,1.6676642,2.1949692,0.37863475,13.388115,1.268096
626346370,0.64237165,-0.2403026,0.59949726,0.4125729,-9.947651,1.6496105,1.9796232,22.330572,14.795807,3.448256
626413038,0.64487094,-0.23033835,0.60243493,0.41007054,-9.919144,1.9547392,1.9246933,15.334929,-7.0880675,6.1497736
626479706,0.64453197,-0.2131925,0.60490805,0.41618982,-9.52457,1.9351317,1.7743267,12.908528,-13.126822,24.988756
626613042,0.6426935,-0.18023296,0.59944934,0.44172603,-9.032178,2.6500752,1.9838346,3.0083475,-20.641827,27.81669
626679710,0.64470506,-0.1636949,0.5939963,0.4524687,-8.705396,3.2067537,2.166208,2.298047,-25.692587,24.960613
626746378,0.6453144,-0.15146562,0.58944446,0.46171725,-8.571142,3.1904206,2.2716048,-0.6516706,-19.489042,20.240091
626879714,0.64479065,-0.13869232,0.5822017,0.4754482,-8.594983,3.6600404,2.8375509,-4.7499666,-10.736091,10.418067
626946382,0.6415982,-0.137454,0.58247685,0.4797698,-8.426944,3.5739393,2.7384257,-4.88347,-0.2247974,7.9833317
627013050,0.6356892,-0.1367834,0.5877027,0.48145106,-8.393291,3.545297,2.7173367,0.57722366,9.055301,7.9239373
627146386,0.62348324,-0.14394318,0.60393834,0.475192,-8.535878,3.710788,2.5400531,3.826156,22.353384,-3.1336243
627213054,0.6174916,-0.1486915,0.61329114,0.4695413,-8.711068,4.0169706,2.4425573,5.5557284,19.89338,-4.4491467
627279722,0.6115006,-0.15392585,0.6208588,0.46573392,-8.607839,3.6323547,2.1544232,1.6588364,17.945482,-3.4579751
627413058,0.5989974,-0.16860613,0.63313746,0.46033826,-8.699197,3.6808789,1.703625,-5.4141526,15.388088,-5.051115
627479726,0.5947471,-0.17565615,0.6355106,0.45994276,-8.7597,3.6427524,1.5394413,-7.5544333,11.226394,-4.6865406
627546394,0.59155035,-0.18139082,0.6363952,0.4606157,-8.8296,3.701658,1.4834751,-8.236781,7.2104397,-3.4384117
627679730,0.5854437,-0.19159192,0.63613683,0.46462724,-8.601957,3.5326133,1.4038057,-9.535495,3.6038191,-1.7323892
627746398,0.5840284,-0.19843887,0.6334933,0.46713945,-8.517094,3.5029137,1.2670605,-13.585229,2.049228,-5.3632236
627879734,0.5891791,-0.21025081,0.6171444,0.4772793,-8.752334,3.3524742,1.6650481,-16.350998,-18.012745,-4.2015967
627946402,0.595507,-0.21057616,0.6048025,0.48501876,-8.774799,3.307666,1.9995414,-17.757607,-23.171272,-2.8367023
628013070,0.60124046,-0.20305714,0.5952135,0.49294922,-8.863606,3.1518993,2.4640458,-7.853599,-26.310225,7.011437
628146406,0.6118657,-0.20806758,0.5905339,0.48331982,-9.237288,2.0961578,1.6490606,-8.205054,9.454595,-28.50977
628213074,0.61785096,-0.20811254,0.58834445,0.47833076,-9.368792,3.480202,2.5895567,3.9278655,-7.9839134,-11.617765
628279742,0.6263527,-0.21375619,0.5836488,0.4704727,-9.291221,2.5138853,2.4097059,-0.28966063,-7.540329,-23.28616
628413078,0.6429517,-0.2154481,0.55552924,0.48123038,-9.069733,2.3169258,2.690379,-22.761463,-23.879475,-7.7849693
628479746,0.6468436,-0.21728247,0.54666567,0.48532316,-8.688145,2.3397982,2.6997616,-13.24717,-14.934834,-4.2791986
628546414,0.6497984,-0.22589639,0.5356279,0.48973048,-9.012758,1.9809275,2.8479714,-23.250965,-10.944801,-10.299087
628679750,0.6486393,-0.24268709,0.5182961,0.5017361,-8.899512,1.825466,3.386736,-23.571342,1.5167346,-2.2583466
628746418,0.6421544,-0.2512692,0.51679826,0.5073669,-8.865284,1.8367474,3.4344692,-20.023739,7.720834,3.1293228
628813086,0.6318806,-0.26280567,0.51897496,0.51217693,-9.087026,1.8225905,3.3601897,-20.9894,18.076998,4.499863
628946422,0.6199559,-0.27605152,0.5188766,0.5198245,-9.196243,1.6075875,3.3087351,-13.193981,6.409733,3.060296
629013090,0.6165041,-0.27976745,0.5192683,0.521549,-9.279038,1.5776227,3.2646317,-8.25604,4.5919013,1.3831776
629079758,0.61405087,-0.2815575,0.52258825,0.5201622,-9.247933,1.4840889,3.0209918,-0.34779248,6.58283,0.34409624
629213094,0.6159341,-0.2690969,0.5402792,0.50627106,-9.3890085,2.0083098,3.3679514,25.762774,-3.8533888,3.553745
629279762,0.61470336,-0.26038182,0.5529233,0.4986151,-9.284199,1.9350656,2.8464057,25.25361,9.154043,6.5370927
629346430,0.6120062,-0.25124466,0.5624517,0.49595633,-9.349228,2.3918042,2.62496,17.613338,4.675924,12.080347
629479766,0.60830164,-0.20679405,0.5622929,0.5206077,-9.093647,2.806782,2.6344135,5.309816,-31.849272,37.402157
629546434,0.61129326,-0.1866603,0.55546176,0.5319218,-8.563387,3.3772824,3.0108151,3.5702157,-33.374332,25.826899
629679770,0.6145989,-0.1705326,0.5415106,0.54767996,-8.103669,3.6638737,3.3917727,-8.0005865,-12.9425,8.975707
629746438,0.61540514,-0.16317298,0.5382269,0.5522347,-7.9691067,3.8418798,3.741229,-0.79706377,-13.776315,9.574509
629813106,0.61131984,-0.16203208,0.53746897,0.55781794,-8.153064,3.561725,3.4938238,-7.2955685,-0.9649575,10.256948
629946442,0.60781634,-0.15805082,0.5336605,0.5663796,-8.047374,3.6966882,3.7420263,-7.213331,-4.6173635,7.502922
630013110,0.6055202,-0.16055849,0.534058,0.56775755,-8.027381,4.0253935,3.807045,-5.5955405,3.2993224,1.1220071
630079778,0.6021067,-0.16170225,0.53690726,0.5683754,-7.97103,3.7399328,3.7618446,-1.3975189,5.757588,3.3533654
630213114,0.5983792,-0.17058459,0.5405998,0.5662114,-7.8894744,3.8003652,3.6311944,-4.724198,9.037416,-3.8400767
630279782,0.59602123,-0.17491679,0.5438688,0.56424254,-7.9141173,3.9606621,3.634694,-1.6286628,9.074329,-3.1574864
630346450,0.5916825,-0.1782979,0.5487681,0.5630057,-7.9707236,3.7882116,3.4568186,-0.35435748,11.460994,0.88145953
630479786,0.5906138,-0.18080498,0.5457225,0.5662788,-7.8566966,3.9646003,3.5607023,-6.7832656,-5.6145015,-0.054270342
630546454,0.589637,-0.1848222,0.5411794,0.5703454,-7.7300825,3.8179574,3.242858,-14.10808,-2.2987823,-0.4922017
630613122,0.5895666,-0.19381756,0.5348001,0.5734413,-7.7065773,3.742263,3.6037102,-19.764343,0.18184035,-7.581655
630746458,0.595313,-0.18844227,0.5249595,0.578368,-7.7847023,3.7421675,3.8382428,3.245454,-10.609967,0.63340485
630813126,0.5974052,-0.18150733,0.53098416,0.57290334,-8.223149,3.8591347,3.906485,17.223068,-2.0888536,0.09237216
630879794,0.5978595,-0.19307515,0.5342462,0.5655679,-8.164757,3.1263657,3.3133907,-3.3097594,15.372302,-17.95791
631013130,0.6032373,-0.21578315,0.5279963,0.55746084,-8.570122,3.236644,3.7817326,-11.539002,1.4559131,-20.069012
631079798,0.6082416,-0.22312717,0.51707506,0.5593657,-8.765646,3.232045,3.7487538,-19.463085,-10.785426,-13.939425
631146466,0.6143522,-0.22854249,0.49812636,0.5676355,-8.613138,2.9748762,3.8077025,-30.395018,-24.464584,-9.720431
631279802,0.6166757,-0.24690875,0.46872398,0.58227575,-8.491229,2.3522785,4.2825794,-26.698315,-10.629668,-4.356288
631346470,0.6099236,-0.2611203,0.46462595,0.5864571,-8.255184,2.0526445,3.7255523,-26.89762,12.245615,-2.3890278
631479806,0.58524996,-0.29455587,0.47147742,0.5902783,-8.785996,1.9077551,3.61352,-26.051886,39.74268,4.5392475
631546474,0.5729614,-0.30584422,0.47714272,0.59203845,-9.260272,2.1106517,4.267569,-14.770065,24.878199,7.596318
631613142,0.55951256,-0.3178634,0.48072267,0.5956631,-9.15765,2.2063398,3.9481943,-19.751944,23.556269,8.903874
631746478,0.5471353,-0.3276151,0.48530132,0.59815884,-9.162936,2.0465858,3.3180175,-7.7332034,13.029973,1.7707939
631813146,0.5450856,-0.330038,0.48935798,0.59538686,-9.223655,2.1908422,3.4159071,1.532153,8.275069,-0.61757594
631879814,0.54943365,-0.32186556,0.49227133,0.5934596,-9.049575,2.0766838,3.146195,13.20534,-9.496884,1.8955973
632013150,0.5562695,-0.29022858,0.512578,0.58617014,-9.173217,2.6990676,3.4133024,28.976252,-8.472855,13.606737
632146486,0.54655194,-0.24818438,0.52434254,0.60394585,-8.642703,3.4481468,2.796983,14.806523,-30.717062,35.071
632213154,0.54956925,-0.21872684,0.5191056,0.616978,-8.231826,3.470312,3.2728684,10.308314,-45.069027,33.008934
632346490,0.554571,-0.19161934,0.50552714,0.6325944,-7.6615853,4.07978,4.0487328,-2.666765,-19.934729,6.336682
632413158,0.55722225,-0.18489383,0.5008951,0.6359418,-7.4888563,4.1922297,4.044338,-2.1111488,-16.427944,4.191608
632479826,0.5580526,-0.18279013,0.50316274,0.6340287,-7.45076,4.4089866,4.312735,4.9579296,-1.532074,-0.65460396
632613162,0.5496789,-0.19457035,0.5184244,0.6254853,-7.7379274,4.229582,3.9862852,3.412665,23.96522,-4.654899
632679830,0.54569894,-0.20748702,0.52665424,0.61789757,-7.8298106,4.1930413,3.7792883,0.627421,26.449135,-12.11329
632746498,0.53888965,-0.22349145,0.5352476,0.6108678,-7.9602127,4.2358575,3.4524798,-3.3985567,32.434555,-11.261677
632879834,0.52584976,-0.24728563,0.5454066,0.60403943,-8.303309,4.1820164,3.0121665,-8.249307,19.855742,-6.3060317
632946502,0.5217856,-0.2546158,0.5455364,0.60440123,-8.197111,4.0194154,2.8526309,-9.997169,10.081527,-2.7747657
633013170,0.5200761,-0.2573595,0.54283786,0.60713613,-8.208462,3.9965532,2.7701457,-10.008144,-0.46991563,-0.04306159
633146506,0.516759,-0.26628202,0.5364963,0.61174005,-8.057493,3.72153,2.6304343,-13.724085,2.5170567,-4.9052954
633213174,0.51674163,-0.27385744,0.53217494,0.6121847,-8.224275,3.5745444,2.8371983,-13.111373,2.6219804,-9.085109
633279842,0.52099067,-0.27324283,0.5284133,0.61211646,-8.093303,3.7621455,3.1249845,-2.7670498,-9.156494,-6.284259
633413178,0.522572,-0.2597275,0.5267098,0.6180915,-8.396263,3.66278,3.1258664,2.6138177,-13.252104,5.0858335
633479846,0.5148091,-0.27645135,0.53276336,0.61213523,-8.674457,3.1465647,2.526029,-8.056943,31.58443,-10.12334
633546514,0.51776236,-0.2846557,0.5330294,0.605618,-8.791829,3.7401865,2.7501745,-1.0266857,7.950575,-16.814066
633679850,0.52206373,-0.30869707,0.51779956,0.6033567,-9.095125,3.1886883,2.4342859,-27.698061,-6.671438,-16.577173
633746518,0.5297654,-0.30354035,0.4977294,0.61601734,-8.907922,3.2593305,3.078035,-24.778673,-38.264256,-3.2509484
633879854,0.5257392,-0.31765038,0.47069818,0.6333561,-8.6687355,2.544655,3.0801148,-30.4263,-6.3136773,-6.484738
633946522,0.51977324,-0.3259601,0.4648957,0.6383243,-8.665718,2.4294817,3.2503386,-22.512835,4.5690937,0.5355278
634013190,0.5103544,-0.3379344,0.46276945,0.6412359,-8.870498,2.4955206,3.31933,-22.04465,15.777688,1.627023
634146526,0.4952026,-0.3498525,0.4646845,0.64532644,-9.031737,2.6694283,3.4986756,-11.253402,10.860388,4.290621
634213194,0.4919749,-0.35062116,0.46364954,0.6481163,-9.0183525,2.6719022,3.6774282,-7.3710866,-0.48370743,4.1574016
634279862,0.48899275,-0.35184503,0.46319845,0.6500296,-8.982132,2.5364451,3.476874,-6.25623,0.85788864,3.1294181
